StartTime(UTC),EndTime(UTC),TimeZone,LocationLat,LocationLng,Distance(mi),AirportCode,Number,Street,Side,City,County,State,ZipCode
12/17/2016 1:35,12/17/2016 1:46,US/Pacific,37.355362,-121.910271,3.3,KSJC,,I-880 S,R,San Jose,Santa Clara,CA,95110
12/17/2016 1:33,12/17/2016 2:03,US/Pacific,37.701424,-121.894394,0.01,KLVK,,I-580 E,R,Pleasanton,Alameda,CA,94588
12/17/2016 1:36,12/17/2016 2:06,US/Pacific,37.719536,-121.691551,0.01,KLVK,,I-580 E,R,Livermore,Alameda,CA,94550
12/17/2016 1:33,12/17/2016 1:45,US/Pacific,37.149326,-121.6492,3.16,KE16,,S Valley Fwy S,R,Morgan Hill,Santa Clara,CA,95037
12/17/2016 1:10,12/17/2016 1:46,US/Pacific,38.584919,-121.503014,5.03,KSAC,,CA-99 S,R,Sacramento,Sacramento,CA,95814
12/17/2016 1:39,12/17/2016 2:24,US/Pacific,38.595173,-121.444344,0.01,KMCC,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95815
12/17/2016 1:29,12/17/2016 2:14,US/Pacific,38.564499,-121.365814,0,KMHR,9057,La Riviera Dr,L,Sacramento,Sacramento,CA,95826
12/17/2016 1:27,12/17/2016 1:45,US/Pacific,38.733917,-121.272034,0.62,KMCC,729,Sunrise Ave,L,Roseville,Placer,CA,95661
12/17/2016 1:18,12/17/2016 1:45,US/Pacific,38.694939,-121.271606,1.45,KMCC,7066,Sunrise Blvd,R,Citrus Heights,Sacramento,CA,95610
12/17/2016 1:34,12/17/2016 1:46,US/Pacific,38.671188,-121.271439,0.72,KMCC,5783,Sunrise Blvd,L,Citrus Heights,Sacramento,CA,95610
12/17/2016 1:30,12/17/2016 1:45,US/Pacific,38.618675,-121.267975,1.29,KMHR,,Sunrise Blvd,R,Rancho Cordova,Sacramento,CA,95670
12/17/2016 1:09,12/17/2016 1:45,US/Pacific,39.23698,-120.752838,2.16,KBLU,,I-80 E,R,Alta,Placer,CA,95701
12/17/2016 1:18,12/17/2016 1:46,US/Pacific,39.258778,-120.732697,2.1,KBLU,,I-80 W,R,Alta,Placer,CA,95701
12/17/2016 1:16,12/17/2016 1:45,US/Pacific,39.305561,-120.648849,2.07,KBLU,,I-80 W,R,Emigrant Gap,Placer,CA,95715
12/17/2016 1:33,12/17/2016 1:46,US/Pacific,39.325016,-120.602364,2.02,KBLU,,I-80 W,R,Soda Springs,Nevada,CA,95728
12/17/2016 1:45,12/17/2016 2:15,US/Pacific,37.327114,-121.89463,0.01,KSJC,,Guadalupe Pkwy S,R,San Jose,Santa Clara,CA,95126
12/17/2016 1:49,12/17/2016 2:18,US/Pacific,37.323948,-121.892509,0.01,KSJC,,Sinclair Fwy N,R,San Jose,Santa Clara,CA,95126
12/17/2016 1:57,12/17/2016 2:26,US/Pacific,37.617908,-122.152847,0.01,KHWD,,J Arthur Younger Fwy W,R,Hayward,Alameda,CA,94545
12/17/2016 1:58,12/17/2016 2:27,US/Pacific,38.026566,-122.114708,0.01,KCCR,,I-680 S,R,Martinez,Contra Costa,CA,94553
12/17/2016 1:58,12/17/2016 2:28,US/Pacific,39.148495,-120.901154,0.01,KGOO,,I-80 E,R,Colfax,Placer,CA,95713
12/17/2016 2:01,12/17/2016 2:31,US/Pacific,37.927044,-122.373077,0.01,KCCR,,I-580 E,R,Richmond,Contra Costa,CA,94804
12/17/2016 2:05,12/17/2016 2:35,US/Pacific,37.553684,-122.296257,0.01,KSQL,,US-101 N,R,San Mateo,San Mateo,CA,94403
12/17/2016 2:08,12/17/2016 2:37,US/Pacific,37.373352,-121.925728,0.01,KSJC,,US-101 N,R,San Jose,Santa Clara,CA,95110
12/17/2016 2:18,12/17/2016 2:47,US/Pacific,37.945354,-122.058014,0.01,KCCR,,Monument Blvd,R,Pleasant Hill,Contra Costa,CA,94523
12/17/2016 2:19,12/17/2016 2:49,US/Pacific,37.555515,-121.915817,0.01,KNUQ,,I-680 S,R,Fremont,Alameda,CA,94539
12/17/2016 2:16,12/17/2016 2:45,US/Pacific,37.566696,-121.89859,0.01,KLVK,,I-680 S,R,Sunol,Alameda,CA,94586
12/17/2016 2:17,12/17/2016 4:17,US/Pacific,37.57436,-121.885239,0.01,KLVK,,Andrade Rd,R,Sunol,Alameda,CA,94586
12/17/2016 2:19,12/17/2016 2:49,US/Pacific,38.724945,-121.290382,0.01,KMCC,,Riverside Ave,R,Roseville,Placer,CA,95678
12/17/2016 2:22,12/17/2016 2:52,US/Pacific,37.701584,-121.906929,0.01,KLVK,,I-580 E,R,Pleasanton,Alameda,CA,94588
12/17/2016 2:28,12/17/2016 2:58,US/Pacific,37.701683,-121.882782,0.01,KLVK,,I-580 W,R,Dublin,Alameda,CA,94568
12/17/2016 2:27,12/17/2016 2:57,US/Pacific,36.644684,-121.664162,0.01,KSNS,98,Monterey Salinas Hwy,R,Salinas,Monterey,CA,93908
12/17/2016 2:36,12/17/2016 3:06,US/Pacific,38.568432,-121.510963,0.01,KSAC,,I-5 S,R,Sacramento,Sacramento,CA,95818
12/17/2016 2:50,12/17/2016 3:20,US/Pacific,38.249718,-122.069565,0.01,KSUU,,Texas St,R,Fairfield,Solano,CA,94533
12/17/2016 2:42,12/17/2016 3:12,US/Pacific,38.604244,-121.276016,0.01,KMHR,,US-50 E,R,Rancho Cordova,Sacramento,CA,95670
12/17/2016 2:53,12/17/2016 3:22,US/Pacific,37.712456,-122.169319,0.01,KOAK,,I-880 N,R,San Leandro,Alameda,CA,94577
12/17/2016 3:00,12/17/2016 12:00,US/Pacific,37.424198,-122.165001,0,KPAO,536,Arguello Way,L,Stanford,Santa Clara,CA,94305
12/17/2016 2:54,12/17/2016 3:24,US/Pacific,37.969894,-121.922874,0.01,KCCR,,Hess Rd,R,Concord,Contra Costa,CA,94521
12/17/2016 3:01,12/17/2016 3:30,US/Pacific,37.595173,-121.872498,0.01,KLVK,,I-680 S,R,Sunol,Alameda,CA,94586
12/17/2016 2:51,12/17/2016 3:21,US/Pacific,38.63179,-121.398041,0.01,KMCC,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95821
12/17/2016 3:00,12/17/2016 3:29,US/Pacific,37.960773,-121.247314,0.01,KSCK,,Ort J Lofthus Fwy E,R,Stockton,San Joaquin,CA,95205
12/17/2016 3:09,12/17/2016 3:39,US/Pacific,37.729931,-122.439972,0.01,KSFO,,I-280 S,R,San Francisco,San Francisco,CA,94131
12/17/2016 3:08,12/17/2016 3:38,US/Pacific,37.888916,-122.175674,0.01,KCCR,,CA-24 E,R,Orinda,Contra Costa,CA,94563
12/17/2016 3:03,12/17/2016 3:26,US/Pacific,38.413189,-122.740883,1.41,KSTS,2532,Stony Point Rd,R,Santa Rosa,Sonoma,CA,95407
12/17/2016 2:52,12/17/2016 3:25,US/Pacific,38.441929,-122.721413,1.79,KSTS,,Redwood Hwy S,R,Santa Rosa,Sonoma,CA,95401
12/17/2016 3:15,12/17/2016 3:26,US/Pacific,38.394089,-122.716042,1.95,KSTS,,US-101 N,R,Santa Rosa,Sonoma,CA,95407
12/17/2016 2:48,12/17/2016 3:26,US/Pacific,38.418777,-122.715805,1.01,KSTS,,US-101 N,R,Santa Rosa,Sonoma,CA,95407
12/17/2016 3:01,12/17/2016 3:24,US/Pacific,37.609421,-122.494308,1.48,KSFO,4414,Coast Hwy,L,Pacifica,San Mateo,CA,94044
12/17/2016 2:51,12/17/2016 3:26,US/Pacific,37.82798,-122.479561,1.4,KSFO,,Golden Gate Brg S,R,Sausalito,Marin,CA,94965
12/17/2016 3:03,12/17/2016 3:25,US/Pacific,37.825298,-122.479134,1.95,KSFO,,Golden Gate Brg N,R,San Francisco,San Francisco,CA,94129
12/17/2016 2:52,12/17/2016 3:24,US/Pacific,37.708099,-122.454742,1,KSFO,5993,Mission St,R,Daly City,San Mateo,CA,94014
12/17/2016 1:32,12/17/2016 3:25,US/Pacific,38.153263,-122.438133,3.96,KO69,4447,Sears Point Rd,R,Sonoma,Sonoma,CA,95476
12/17/2016 2:41,12/17/2016 3:26,US/Pacific,37.739868,-122.423576,0.79,KSFO,1,Randall St,L,San Francisco,San Francisco,CA,94131
12/17/2016 3:14,12/17/2016 3:26,US/Pacific,37.773914,-122.418976,0.72,KSFO,65,S Van Ness Ave,L,San Francisco,San Francisco,CA,94103
12/17/2016 1:08,12/17/2016 3:25,US/Pacific,37.765942,-122.405212,7.94,KSFO,1800,16th St,R,San Francisco,San Francisco,CA,94103
12/17/2016 1:38,12/17/2016 3:24,US/Pacific,37.765182,-122.405151,1.16,KSFO,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94103
12/17/2016 2:56,12/17/2016 3:26,US/Pacific,37.782036,-122.401161,0.75,KSFO,298,4th St,R,San Francisco,San Francisco,CA,94103
12/17/2016 3:14,12/17/2016 3:26,US/Pacific,37.675377,-122.388908,2.36,KSFO,,US-101 N,R,Brisbane,San Mateo,CA,94005
12/17/2016 3:10,12/17/2016 3:24,US/Pacific,38.137402,-122.352066,1.42,KAPC,,Sears Point Rd,R,Vallejo,Solano,CA,94592
12/17/2016 3:13,12/17/2016 3:25,US/Pacific,37.825123,-122.311508,0.01,KOAK,,I-80 W,R,Oakland,Alameda,CA,94607
12/17/2016 2:51,12/17/2016 3:24,US/Pacific,37.873978,-122.30587,4.14,KOAK,,I-580 W,R,Berkeley,Alameda,CA,94710
12/17/2016 3:13,12/17/2016 3:42,US/Pacific,37.552986,-122.295914,0.01,KSQL,,CA-92 E,R,San Mateo,San Mateo,CA,94403
12/17/2016 0:42,12/17/2016 3:25,US/Pacific,37.835613,-122.295471,1.25,KOAK,,I-80 E,R,Emeryville,Alameda,CA,94608
12/17/2016 2:45,12/17/2016 3:26,US/Pacific,37.426868,-122.231964,5.2,KSQL,,Junipero Serra Fwy N,R,Redwood City,San Mateo,CA,94062
12/17/2016 1:26,12/17/2016 3:25,US/Pacific,37.482861,-122.230591,1.11,KSQL,1141,El Camino Real,L,Redwood City,San Mateo,CA,94063
12/17/2016 3:13,12/17/2016 3:25,US/Pacific,37.596577,-122.223358,2.47,KSQL,,CA-92 E,R,San Mateo,San Mateo,CA,94404
12/17/2016 2:42,12/17/2016 3:25,US/Pacific,37.860973,-122.209549,4.61,KCCR,,Grove Shafter Fwy E,R,Orinda,Contra Costa,CA,94563
12/17/2016 1:24,12/17/2016 3:26,US/Pacific,37.423843,-122.195381,1.92,KPAO,100,Sharon Park Dr,R,Menlo Park,San Mateo,CA,94025
12/17/2016 2:23,12/17/2016 3:24,US/Pacific,37.455799,-122.187325,0.9,KPAO,1383,El Camino Real,R,Menlo Park,San Mateo,CA,94025
12/17/2016 2:38,12/17/2016 3:24,US/Pacific,37.776497,-122.164711,6.78,KOAK,,I-580 E,R,Oakland,Alameda,CA,94605
12/17/2016 3:17,12/17/2016 3:46,US/Pacific,37.818493,-122.146645,0,KCCR,,Pinehurst Rd,R,Orinda,Contra Costa,CA,94563
12/17/2016 2:43,12/17/2016 3:25,US/Pacific,37.471272,-122.139534,1.59,KPAO,3384,University Ave,R,Palo Alto,San Mateo,CA,94303
12/17/2016 2:39,12/17/2016 3:25,US/Pacific,37.455353,-122.131989,2.22,KPAO,,US-101 N,R,Palo Alto,San Mateo,CA,94303
12/17/2016 3:06,12/17/2016 3:26,US/Pacific,37.65387,-122.110664,0.81,KHWD,23820,Hesperian Blvd,L,Hayward,Alameda,CA,94541
12/17/2016 2:40,12/17/2016 3:26,US/Pacific,37.66272,-122.105247,12,KHWD,,Nimitz Fwy S,R,Hayward,Alameda,CA,94541
12/17/2016 1:42,12/17/2016 3:25,US/Pacific,37.657005,-122.087173,0.84,KHWD,59,Jackson St,R,Hayward,Alameda,CA,94544
12/17/2016 2:47,12/17/2016 3:26,US/Pacific,37.609615,-122.083572,1.54,KHWD,28724,Union City Blvd,L,Union City,Alameda,CA,94587
12/17/2016 2:22,12/17/2016 3:26,US/Pacific,37.897198,-122.081017,7.81,KCCR,,CA-24 E,R,Walnut Creek,Contra Costa,CA,94597
12/17/2016 2:15,12/17/2016 3:26,US/Pacific,37.607128,-122.065529,1.56,KHWD,,Whipple Rd,R,Hayward,Alameda,CA,94544
12/17/2016 3:05,12/17/2016 3:24,US/Pacific,37.94978,-122.060089,0.58,KCCR,1894,Contra Costa Blvd,L,Pleasant Hill,Contra Costa,CA,94523
12/17/2016 2:21,12/17/2016 3:26,US/Pacific,37.639717,-122.057777,1.82,KHWD,28024,Mission Blvd,R,Hayward,Alameda,CA,94544
12/17/2016 3:10,12/17/2016 3:25,US/Pacific,37.51775,-121.980469,3.38,KPAO,,Nimitz Fwy S,R,Fremont,Alameda,CA,94538
12/17/2016 3:10,12/17/2016 3:40,US/Pacific,36.987923,-121.972313,0.01,KWVI,3000,Dover Dr,R,Santa Cruz,Santa Cruz,CA,95065
12/17/2016 2:00,12/17/2016 3:24,US/Pacific,37.242973,-121.964859,2.2,KSJC,,CA-17 S,R,Los Gatos,Santa Clara,CA,95032
12/17/2016 3:13,12/17/2016 3:24,US/Pacific,37.587265,-121.960922,2.01,KPAO,1430,Niles Canyon Rd,L,Fremont,Alameda,CA,94536
12/17/2016 2:39,12/17/2016 3:25,US/Pacific,37.348152,-121.919281,5.13,KSJC,,I-880 S,R,San Jose,Santa Clara,CA,95110
12/17/2016 1:12,12/17/2016 3:24,US/Pacific,37.355827,-121.909554,2.47,KSJC,,I-880 N,R,San Jose,Santa Clara,CA,95110
12/17/2016 2:36,12/17/2016 3:26,US/Pacific,37.250549,-121.90139,2.95,KRHV,,CA-85 S,R,San Jose,Santa Clara,CA,95118
12/17/2016 3:06,12/17/2016 3:26,US/Pacific,37.362053,-121.883492,1.81,KSJC,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95112
12/17/2016 2:27,12/17/2016 3:26,US/Pacific,37.329689,-121.867973,10.06,KRHV,,I-280 S,R,San Jose,Santa Clara,CA,95122
12/17/2016 1:36,12/17/2016 3:24,US/Pacific,37.597374,-121.8582,1.28,KLVK,8426,Vallecitos Rd,L,Sunol,Alameda,CA,94586
12/17/2016 3:16,12/17/2016 3:45,US/Pacific,36.838215,-121.770981,0.01,KWVI,2,Springfield Rd,R,Moss Landing,Monterey,CA,95039
12/17/2016 1:47,12/17/2016 3:25,US/Pacific,37.933113,-121.736382,2.87,KLVK,,State Route 4,R,Brentwood,Contra Costa,CA,94513
12/17/2016 0:00,12/17/2016 3:26,US/Pacific,37.929741,-121.734764,1.27,KLVK,,State Route 4,R,Brentwood,Contra Costa,CA,94513
12/17/2016 2:37,12/17/2016 3:26,US/Pacific,38.563362,-121.638458,6.67,KEDU,,I-80 E,R,Davis,Yolo,CA,95618
12/17/2016 2:29,12/17/2016 3:26,US/Pacific,37.733681,-121.62603,5.38,KLVK,,I-580 E,R,Tracy,Alameda,CA,95377
12/17/2016 2:32,12/17/2016 3:25,US/Pacific,39.137146,-121.590218,1.62,KMYV,225,E St,R,Marysville,Yuba,CA,95901
12/17/2016 2:32,12/17/2016 3:25,US/Pacific,39.137146,-121.590218,1.62,KMYV,225,E St,R,Marysville,Yuba,CA,95901
12/17/2016 1:22,12/17/2016 3:24,US/Pacific,39.136749,-121.589989,1.3,KMYV,,Oroville Hwy N,R,Marysville,Yuba,CA,95901
12/17/2016 2:43,12/17/2016 3:25,US/Pacific,38.491016,-121.514862,2.04,KSAC,,I-5 S,R,Sacramento,Sacramento,CA,95831
12/17/2016 3:06,12/17/2016 3:25,US/Pacific,38.53899,-121.512688,7.18,KSAC,,I-5 S,R,Sacramento,Sacramento,CA,95822
12/17/2016 2:40,12/17/2016 3:25,US/Pacific,38.602776,-121.505997,4.09,KMCC,,I-5 N,R,Sacramento,Sacramento,CA,95833
12/17/2016 3:11,12/17/2016 3:25,US/Pacific,38.602776,-121.505997,7.57,KMCC,,I-5 N,R,Sacramento,Sacramento,CA,95833
12/17/2016 2:07,12/17/2016 3:24,US/Pacific,38.565781,-121.500595,7.42,KSAC,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95818
12/17/2016 3:09,12/17/2016 3:25,US/Pacific,38.562561,-121.489502,6.37,KSAC,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95818
12/17/2016 3:09,12/17/2016 3:25,US/Pacific,38.562561,-121.489502,6.37,KSAC,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95818
12/17/2016 2:17,12/17/2016 3:26,US/Pacific,37.754074,-121.481155,0.69,KSCK,13927,W Grant Line Rd,R,Tracy,San Joaquin,CA,95304
12/17/2016 3:15,12/17/2016 3:26,US/Pacific,37.754036,-121.463776,0.71,KLVK,,I-205 W,R,Tracy,San Joaquin,CA,95377
12/17/2016 3:13,12/17/2016 3:24,US/Pacific,38.62553,-121.413376,1.36,KMCC,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95821
12/17/2016 2:10,12/17/2016 3:26,US/Pacific,38.453892,-121.409241,3.2,KSAC,,CA-99 S,R,Elk Grove,Sacramento,CA,95758
12/17/2016 3:02,12/17/2016 3:25,US/Pacific,38.574318,-121.382957,1.29,KMHR,,Watt Ave,R,Sacramento,Sacramento,CA,95864
12/17/2016 2:48,12/17/2016 3:25,US/Pacific,38.648323,-121.37368,2.41,KMCC,,I-80 E,R,Sacramento,Sacramento,CA,95841
12/17/2016 2:49,12/17/2016 3:26,US/Pacific,37.764816,-121.362488,3.87,KSCK,,I-205 E,R,Tracy,San Joaquin,CA,95304
12/17/2016 2:51,12/17/2016 3:25,US/Pacific,37.923218,-121.293091,6.11,KSCK,,I-5 N,R,Stockton,San Joaquin,CA,95206
12/17/2016 3:04,12/17/2016 3:26,US/Pacific,37.919022,-121.291908,1.45,KSCK,,I-5 S,R,Stockton,San Joaquin,CA,95206
12/17/2016 3:21,12/17/2016 3:51,US/Pacific,38.588501,-121.291214,0.01,KMHR,,US-50 E,R,Rancho Cordova,Sacramento,CA,95670
12/17/2016 2:44,12/17/2016 3:24,US/Pacific,38.59948,-121.277397,1.83,KMHR,,US-50 E,R,Rancho Cordova,Sacramento,CA,95670
12/17/2016 0:29,12/17/2016 3:26,US/Pacific,38.782909,-121.277061,2.57,KMCC,,CA-65 S,R,Roseville,Placer,CA,95678
12/17/2016 2:47,12/17/2016 3:24,US/Pacific,38.739044,-121.274918,1.35,KMCC,,I-80 W,R,Roseville,Placer,CA,95661
12/17/2016 2:00,12/17/2016 3:26,US/Pacific,38.620243,-121.267471,1.45,KMHR,2261,Sunrise Blvd,R,Gold River,Sacramento,CA,95670
12/17/2016 2:48,12/17/2016 3:24,US/Pacific,37.642654,-121.011681,3.63,KMOD,,CA-99 S,R,Modesto,Stanislaus,CA,95351
12/17/2016 2:16,12/17/2016 3:26,US/Pacific,37.623093,-120.995789,2,KMOD,,CA-99 N,R,Modesto,Stanislaus,CA,95351
12/17/2016 3:12,12/17/2016 3:25,US/Pacific,39.258106,-120.730461,6.7,KBLU,,I-80 E,R,Alta,Placer,CA,95701
12/17/2016 3:10,12/17/2016 3:26,US/Pacific,39.307762,-120.540466,1.22,KTRK,,I-80 W,R,Norden,Placer,CA,95724
12/17/2016 3:11,12/17/2016 3:33,US/Pacific,38.448654,-122.688316,0.41,KSTS,205,Farmers Ln,L,Santa Rosa,Sonoma,CA,95405
12/17/2016 2:09,12/17/2016 3:35,US/Pacific,38.253277,-122.639938,10.43,KO69,,US-101 N,R,Petaluma,Sonoma,CA,94954
12/17/2016 3:23,12/17/2016 3:35,US/Pacific,38.149746,-122.56617,1.36,KDVO,,Redwood Hwy,R,Novato,Marin,CA,94945
12/16/2016 18:24,12/16/2016 19:34,,37.939594,-122.464622,2.94,,,Richmond-San Rafael Brg,R,Ross Valley,Marin,CA,
12/17/2016 1:39,12/17/2016 3:34,US/Pacific,37.773193,-122.422241,1.48,KSFO,63,Gough St,R,San Francisco,San Francisco,CA,94102
12/17/2016 1:00,12/17/2016 3:33,US/Pacific,37.774506,-122.396172,1.57,KOAK,599,King St,R,San Francisco,San Francisco,CA,94158
12/17/2016 1:13,12/17/2016 3:35,US/Pacific,37.579845,-122.323883,6.26,KSFO,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94401
12/17/2016 3:16,12/17/2016 3:35,US/Pacific,38.329201,-122.316055,0.74,KAPC,,CA-29 S,R,Napa,Napa,CA,94558
12/17/2016 2:43,12/17/2016 3:35,US/Pacific,37.824463,-122.313828,0.01,KOAK,,I-80 W,R,Oakland,Alameda,CA,94607
12/17/2016 3:23,12/17/2016 3:53,US/Pacific,37.838181,-122.296638,0.01,KOAK,,I-80 W,R,Emeryville,Alameda,CA,94608
12/17/2016 3:14,12/17/2016 3:34,US/Pacific,37.834721,-122.295151,3.3,KOAK,,I-80 W,R,Emeryville,Alameda,CA,94608
12/16/2016 21:24,12/17/2016 3:34,US/Pacific,37.833221,-122.294678,3.41,KOAK,,I-580 E,R,Emeryville,Alameda,CA,94608
12/17/2016 2:12,12/17/2016 3:34,US/Pacific,37.999935,-122.283257,9.5,KCCR,,I-80 E,R,Pinole,Contra Costa,CA,94564
12/17/2016 2:00,12/17/2016 3:34,US/Pacific,38.207573,-122.159683,3.2,KAPC,1694,Jameson Canyon Rd,R,American Canyon,Napa,CA,94503
12/17/2016 3:30,12/17/2016 12:30,US/Pacific,37.843513,-122.11277,0,KOAK,,St Mary's Pkwy,R,Moraga,Contra Costa,CA,94556
12/17/2016 3:24,12/17/2016 3:54,US/Pacific,37.893593,-122.066666,0.01,KCCR,,I-680 S,R,Walnut Creek,Contra Costa,CA,94596
12/17/2016 1:01,12/17/2016 3:35,US/Pacific,37.947468,-122.057083,13.69,KCCR,,I-680 N,R,Pleasant Hill,Contra Costa,CA,94523
12/17/2016 3:21,12/17/2016 3:35,US/Pacific,37.702969,-122.010895,4.81,KHWD,,I-580 E,R,Castro Valley,Alameda,CA,94552
12/17/2016 3:22,12/17/2016 3:34,US/Pacific,37.577721,-121.973351,0.72,KPAO,37800,Mission Blvd,R,Fremont,Alameda,CA,94536
12/17/2016 3:24,12/17/2016 3:35,US/Pacific,37.316216,-121.968414,3.99,KSJC,,I-280 S,R,San Jose,Santa Clara,CA,95117
12/17/2016 3:21,12/17/2016 3:33,US/Pacific,37.593922,-121.937897,3.66,KPAO,4768,Niles Canyon Rd,L,Fremont,Alameda,CA,94536
12/17/2016 3:22,12/17/2016 3:34,US/Pacific,37.490227,-121.928993,0.34,KNUQ,46764,Mission Blvd,L,Fremont,Alameda,CA,94539
12/17/2016 0:58,12/17/2016 3:34,US/Pacific,37.539639,-121.923676,1.46,KNUQ,,Mission Rd,R,Fremont,Alameda,CA,94539
12/17/2016 2:20,12/17/2016 3:35,US/Pacific,37.539246,-121.923553,1.36,KNUQ,42811,Mission Blvd,R,Fremont,Alameda,CA,94539
12/17/2016 2:19,12/17/2016 3:33,US/Pacific,37.592411,-121.881081,3.49,KLVK,9167,Paloma Rd,R,Sunol,Alameda,CA,94586
12/17/2016 3:08,12/17/2016 3:35,US/Pacific,36.912052,-121.754417,1.89,KWVI,1,Carr St,L,Watsonville,Santa Cruz,CA,95076
12/17/2016 2:29,12/17/2016 3:35,US/Pacific,37.726196,-121.63855,5.64,KLVK,,I-580 E,R,Livermore,Alameda,CA,94550
12/17/2016 3:24,12/17/2016 3:35,US/Pacific,37.008923,-121.514198,1.04,KE16,2858,Pacheco Pass Hwy,R,Gilroy,Santa Clara,CA,95020
12/17/2016 2:32,12/17/2016 3:35,US/Pacific,38.604767,-121.50705,8.33,KMCC,,I-5 N,R,Sacramento,Sacramento,CA,95833
12/17/2016 3:22,12/17/2016 3:34,US/Pacific,38.5662,-121.502121,1.39,KSAC,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95818
12/17/2016 2:02,12/17/2016 3:35,US/Pacific,36.984791,-121.47963,2.01,KE16,4584,Pacheco Pass Hwy,R,Gilroy,Santa Clara,CA,95020
12/17/2016 3:27,12/17/2016 3:57,US/Pacific,38.544781,-121.473984,0.01,KSAC,,CA-99 S,R,Sacramento,Sacramento,CA,95817
12/17/2016 3:25,12/17/2016 3:55,US/Pacific,38.121395,-121.400414,0.01,KSCK,,I-5 S,R,Lodi,San Joaquin,CA,95242
12/17/2016 2:58,12/17/2016 3:34,US/Pacific,38.575264,-121.383072,1.84,KMHR,3498,Cosmos Ave,R,Sacramento,Sacramento,CA,95864
12/17/2016 3:23,12/17/2016 3:52,US/Pacific,38.646278,-121.376869,0.01,KMCC,,I-80 E,R,North Highlands,Sacramento,CA,95660
12/17/2016 3:23,12/17/2016 3:35,US/Pacific,38.5532,-121.375229,0.18,KMHR,,Folsom Blvd,R,Sacramento,Sacramento,CA,95826
12/17/2016 3:23,12/17/2016 3:35,US/Pacific,38.453682,-121.371788,0.17,KMHR,8398,Elk Grove Florin Rd,R,Sacramento,Sacramento,CA,95829
12/17/2016 2:45,12/17/2016 3:34,US/Pacific,38.508148,-121.371445,1.2,KMHR,6370,S Watt Ave,R,Sacramento,Sacramento,CA,95829
12/17/2016 3:29,12/17/2016 3:59,US/Pacific,38.682713,-121.336288,0.01,KMCC,,I-80 E,R,Sacramento,Sacramento,CA,95841
12/17/2016 3:24,12/17/2016 3:35,US/Pacific,37.629723,-120.997292,2.47,KMOD,,CA-99 N,R,Modesto,Stanislaus,CA,95354
12/17/2016 3:19,12/17/2016 3:34,US/Pacific,37.415806,-120.758804,1.89,KMER,,CA-99 S,R,Delhi,Merced,CA,95315
12/17/2016 3:22,12/17/2016 3:35,US/Pacific,39.318024,-120.611542,1.52,KBLU,,I-80 E,R,Soda Springs,Nevada,CA,95728
12/17/2016 3:34,12/17/2016 4:04,US/Pacific,38.088848,-122.555405,0.01,KDVO,,Redwood Hwy S,R,Novato,Marin,CA,94947
12/17/2016 3:32,12/17/2016 4:01,US/Pacific,37.630173,-122.434837,0.01,KSFO,,I-280 S,R,San Bruno,San Mateo,CA,94066
12/17/2016 3:34,12/17/2016 4:03,US/Pacific,37.36422,-121.901489,0.01,KSJC,,US-101 N,R,San Jose,Santa Clara,CA,95112
12/17/2016 3:33,12/17/2016 4:03,US/Pacific,38.662716,-120.937653,0.01,KPVF,,El Dorado Fwy W,R,Shingle Springs,El Dorado,CA,95682
12/17/2016 3:32,12/17/2016 4:02,US/Pacific,36.996346,-120.635635,0.01,KMCE,7999,Carmellia Ave,L,Dos Palos,Merced,CA,93620
12/17/2016 3:24,12/17/2016 3:58,US/Pacific,38.421898,-122.715431,6.15,KSTS,,Redwood Hwy S,R,Santa Rosa,Sonoma,CA,95407
12/17/2016 2:48,12/17/2016 4:00,US/Pacific,38.428398,-122.714943,4.33,KSTS,,US-101 N,R,Santa Rosa,Sonoma,CA,95404
12/17/2016 3:41,12/17/2016 3:58,US/Pacific,38.370831,-122.516968,2.75,KO69,13133,Arnold Dr,L,Glen Ellen,Sonoma,CA,95442
12/17/2016 2:36,12/17/2016 3:59,US/Pacific,37.946022,-122.493721,1.6,KDVO,2098,Sir Francis Drake Blvd,L,San Quentin,Marin,CA,94964
12/17/2016 3:42,12/17/2016 3:57,US/Pacific,37.484261,-122.446945,0.54,KHAF,2124,Cabrillo Hwy N,R,Half Moon Bay,San Mateo,CA,94019
12/17/2016 3:45,12/17/2016 3:57,US/Pacific,37.801044,-122.426994,0.27,KSFO,1549,Lombard St,L,San Francisco,San Francisco,CA,94123
12/17/2016 3:43,12/17/2016 3:57,US/Pacific,37.777725,-122.419861,0.45,KSFO,227,Van Ness Ave,R,San Francisco,San Francisco,CA,94102
12/17/2016 1:42,12/17/2016 3:57,US/Pacific,37.776997,-122.39344,1.18,KOAK,274,King St,R,San Francisco,San Francisco,CA,94107
12/17/2016 3:47,12/17/2016 4:00,US/Pacific,37.688393,-122.390327,3.43,KSFO,,US-101 N,R,Brisbane,San Mateo,CA,94005
